c	norm
2.66	1.34742e-09
2.68	4.42236e-10
2.7	2.84263e-09
2.72	1.16773e-09
2.74	6.74908e-10
2.76	1.35416e-09
2.78	9.80965e-10
2.8	6.37624e-10
2.82	8.56957e-10
2.84	5.61624e-10
2.86	1.02143e-09
2.88	1.96694e-09
2.9	1.01641e-09
2.92	4.12269e-10
2.94	7.82666e-10
2.96	1.28089e-09
2.98	8.45154e-10
3	1.48841e-09
3.02	5.70923e-10
3.04	7.50465e-10
3.06	6.00483e-10
3.08	8.07695e-10
3.1	3.87031e-10
3.12	3.6975e-10
3.14	1.04432e-09
3.16	3.1921e-10
3.18	6.66587e-10
3.2	3.71788e-10
3.22	8.73471e-10
3.24	1.35199e-09
3.26	3.55833e-10
3.28	6.03544e-10
3.3	3.46908e-10
3.32	4.76452e-10
3.34	1.35689e-09
3.36	4.11313e-10
3.38	6.86609e-10
3.4	8.41452e-10
3.42	1.14834e-09
3.44	1.05169e-09
3.46	1.02554e-09
3.48	1.54598e-10
3.5	7.57077e-10
3.52	1.16011e-10
3.54	1.13877e-09
3.56	2.33664e-10
3.58	8.44495e-10
3.6	3.59641e-10
3.62	3.41401e-10
3.64	9.77126e-10
3.66	2.52612e-10
3.68	1.07246e-09
3.7	2.24189e-10
3.72	1.55389e-10
3.74	4.46212e-10
3.76	5.09884e-10
3.78	2.39849e-10
3.8	8.27722e-10
3.82	6.32818e-10
3.84	2.27548e-10
3.86	9.09485e-11
3.88	7.95599e-10
3.9	7.1287e-10
3.92	7.39908e-10
3.94	4.56619e-10
3.96	6.82598e-10
3.98	8.98589e-11
4	2.29067e-11
4.04	2.20975e-10
4.08	8.95572e-11
4.12	2.57226e-10
4.16	5.11135e-10
4.2	7.92232e-10
4.24	1.7087e-10
4.28	1.26052e-10
4.32	6.11062e-10
4.36	1.98493e-10
4.4	7.4142e-11
4.44	2.37274e-10
4.48	3.24601e-10
4.52	5.10264e-10
4.56	4.59589e-10
4.6	3.40674e-10
4.64	5.85771e-10
4.68	7.16737e-10
4.72	1.78639e-11
4.76	1.00049e-10
4.8	4.79169e-10
4.84	1.18343e-10
4.88	1.55791e-10
4.92	3.42577e-10
4.96	3.15007e-10
5	3.44933e-10
5.04	1.27872e-10
5.08	1.61379e-10
5.12	1.28333e-10
5.16	4.19668e-10
5.2	3.0824e-10
5.24	3.04029e-10
5.28	3.1915e-11
5.32	3.37739e-10
5.36	3.38157e-10
5.4	2.28263e-11
5.44	1.11113e-10
5.48	1.8476e-10
5.52	2.9886e-11
5.56	1.66458e-10
5.6	7.13463e-11
5.64	2.82925e-11
5.68	3.75273e-11
5.72	2.21223e-10
5.76	2.88619e-10
5.8	2.6825e-10
5.84	3.65487e-11
5.88	1.84565e-10
5.92	3.16498e-11
5.96	4.14921e-11
6	1.78196e-10
6.04	5.53888e-11
6.08	1.05375e-10
6.12	1.7025e-10
6.16	5.39157e-11
6.2	6.33799e-11
6.24	1.57784e-11
6.28	7.33054e-11
6.32	1.04388e-10
6.36	2.22665e-10
6.4	2.02403e-10
6.44	1.84995e-10
6.48	7.32454e-11
6.52	1.47746e-11
6.56	1.05499e-10
6.6	2.18999e-10
