c	norm
1.76	5.635e-09
1.77	6.41366e-09
1.78	1.40086e-08
1.79	1.09849e-08
1.8	1.47252e-08
1.81	1.37447e-08
1.82	6.86704e-09
1.83	8.38702e-09
1.84	4.3331e-09
1.85	5.11798e-09
1.86	8.02131e-09
1.87	2.97315e-09
1.88	6.54773e-09
1.89	4.15985e-09
1.9	5.08365e-09
1.91	4.51276e-09
1.92	2.69222e-09
1.93	4.22202e-09
1.94	9.92219e-09
1.95	8.07795e-09
1.96	5.30682e-09
1.97	1.24301e-08
1.98	9.37316e-09
1.99	9.11076e-09
2	2.20807e-09
2.02	7.63484e-09
2.04	6.45182e-09
2.06	1.07762e-08
2.08	5.65279e-09
2.1	4.75629e-09
2.12	1.47224e-08
2.14	7.93311e-09
2.16	6.58479e-09
2.18	5.30991e-09
2.2	4.64943e-09
2.22	1.552e-08
2.24	6.17554e-09
2.26	8.76523e-09
2.28	8.87144e-09
2.3	1.02858e-08
2.32	5.03075e-09
2.34	2.93774e-09
2.36	2.66397e-09
2.38	3.759e-09
2.4	9.02426e-09
2.42	6.36081e-09
2.44	1.04898e-08
2.46	4.24767e-09
2.48	9.83848e-09
2.5	2.54473e-09
2.52	3.2883e-09
2.54	5.94704e-09
2.56	5.37519e-09
2.58	3.73689e-09
2.6	3.78323e-09
2.62	1.8678e-09
2.64	3.07159e-09
2.66	2.44e-09
2.68	2.06693e-09
2.7	2.46246e-09
2.72	8.42142e-10
2.74	4.82437e-09
2.76	5.57314e-09
2.78	2.30008e-09
2.8	1.44966e-09
2.82	1.06344e-08
2.84	2.43358e-09
2.86	7.91051e-09
2.88	1.20103e-09
2.9	4.60429e-09
2.92	1.69933e-09
2.94	5.54001e-09
2.96	6.87709e-10
2.98	3.42053e-09
3	2.01935e-09
3.02	2.00206e-09
3.04	1.93606e-09
3.06	2.59733e-09
3.08	1.18227e-09
3.1	5.05948e-10
3.12	5.1837e-10
3.14	2.12737e-09
3.16	4.11078e-09
3.18	3.01411e-09
3.2	8.24224e-10
3.22	3.12234e-09
3.24	1.67293e-09
3.26	3.24596e-09
3.28	1.4954e-09
3.3	1.32425e-09
3.32	3.00452e-09
3.34	3.29564e-09
3.36	1.3218e-09
3.38	5.74443e-10
3.4	2.40671e-09
3.42	2.76391e-09
3.44	6.72677e-10
3.46	2.61898e-09
3.48	1.34946e-09
3.5	2.15437e-10
3.52	2.52507e-09
3.54	1.71434e-09
3.56	8.95946e-10
3.58	3.8521e-09
3.6	3.85724e-09
3.62	1.60796e-09
3.64	1.24571e-09
3.66	2.10755e-10
3.68	8.84376e-10
3.7	1.77889e-09
3.72	1.46153e-09
3.74	1.50272e-09
3.76	1.1409e-09
3.78	1.83291e-09
3.8	3.19641e-10
3.82	6.13335e-10
3.84	1.43878e-09
3.86	1.45412e-09
3.88	1.11305e-09
3.9	2.21089e-09
3.92	5.47373e-10
3.94	1.16496e-09
3.96	5.66064e-10
3.98	9.0682e-11
4	4.49359e-10
4.04	4.1607e-10
4.08	2.81328e-09
4.12	1.12027e-09
4.16	1.08889e-09
4.2	1.19425e-10
4.24	5.16765e-10
4.28	4.82068e-10
4.32	2.20085e-09
4.36	1.68126e-10
4.4	1.40189e-10
4.44	1.58508e-10
4.48	4.21511e-10
4.52	7.68921e-10
4.56	6.60807e-10
4.6	1.00374e-10
4.64	6.37945e-11
4.68	1.84982e-09
4.72	1.55531e-09
4.76	2.60604e-10
4.8	3.69176e-10
4.84	9.78333e-10
4.88	2.47742e-10
4.92	1.20773e-09
4.96	3.44605e-10
5	5.62218e-10
5.04	2.99374e-10
5.08	9.80899e-10
5.12	5.27857e-10
5.16	7.76397e-10
5.2	4.17626e-10
5.24	2.80876e-10
5.28	3.72223e-10
5.32	3.12049e-10
5.36	2.61981e-10
5.4	2.26961e-11
5.44	7.45625e-11
5.48	1.11368e-10
5.52	1.5279e-10
5.56	5.9129e-11
5.6	3.0917e-10
5.64	2.88833e-10
5.68	2.91541e-10
5.72	5.40241e-10
5.76	4.14339e-10
5.8	3.72979e-11
5.84	7.73454e-10
5.88	3.69339e-10
5.92	3.83327e-10
5.96	7.48296e-11
6	2.37788e-10
6.04	5.3501e-10
6.08	3.66931e-10
6.12	4.39922e-10
6.16	1.45409e-11
6.2	2.00526e-10
6.24	9.9091e-11
6.28	1.0672e-10
6.32	1.70824e-10
6.36	2.47239e-10
6.4	5.31259e-11
6.44	6.01188e-10
6.48	3.57893e-10
6.52	4.03806e-10
6.56	4.10926e-10
6.6	8.64837e-11
