c	norm
1.41	0.0495363
1.42	0.0478731
1.43	0.0462739
1.44	0.0447368
1.45	0.0432599
1.46	0.0418412
1.47	0.0404785
1.48	0.0391698
1.49	0.0379131
1.5	0.0367062
1.51	0.0355473
1.52	0.0344344
1.53	0.0333656
1.54	0.0323389
1.55	0.0313527
1.56	0.0304053
1.57	0.0294949
1.58	0.0286199
1.59	0.0277789
1.6	0.0269703
1.61	0.0261928
1.62	0.0254449
1.63	0.0247254
1.64	0.024033
1.65	0.0233666
1.66	0.0227251
1.67	0.0221072
1.68	0.0215121
1.69	0.0209387
1.7	0.0203862
1.71	0.0198535
1.72	0.0193398
1.73	0.0188444
1.74	0.0183664
1.75	0.0179052
1.76	0.01746
1.77	0.01703
1.78	0.0166148
1.79	0.0162137
1.8	0.0158261
1.81	0.0154514
1.82	0.0150891
1.83	0.0147388
1.84	0.0143998
1.85	0.0140718
1.86	0.0137544
1.87	0.013447
1.88	0.0131494
1.89	0.0128611
1.9	0.0125817
1.91	0.0123109
1.92	0.0120485
1.93	0.0117939
1.94	0.011547
1.95	0.0113075
1.96	0.0110751
1.97	0.0108495
1.98	0.0106304
1.99	0.0104177
2	0.010211
2.02	0.00981512
2.04	0.009441
2.06	0.00908716
2.08	0.00875218
2.1	0.00843478
2.12	0.00813376
2.14	0.00784804
2.16	0.00757661
2.18	0.00731855
2.2	0.00707299
2.22	0.00683914
2.24	0.00661629
2.26	0.00640375
2.28	0.00620089
2.3	0.00600714
2.32	0.00582196
2.34	0.00564484
2.36	0.00547534
2.38	0.00531301
2.4	0.00515745
2.42	0.00500829
2.44	0.00486518
2.46	0.0047278
2.48	0.00459583
2.5	0.00446901
2.52	0.00434706
2.54	0.00422974
2.56	0.0041168
2.58	0.00400804
2.6	0.00390325
2.62	0.00380224
2.64	0.00370482
2.66	0.00361083
2.68	0.00352011
2.7	0.0034325
2.72	0.00334787
2.74	0.00326608
2.76	0.00318701
2.78	0.00311053
2.8	0.00303654
2.82	0.00296492
2.84	0.00289559
2.86	0.00282843
2.88	0.00276337
2.9	0.00270032
2.92	0.00263919
2.94	0.00257991
2.96	0.0025224
2.98	0.0024666
3	0.00241245
3.02	0.00235987
3.04	0.0023088
3.06	0.0022592
3.08	0.00221101
3.1	0.00216417
3.12	0.00211864
3.14	0.00207436
3.16	0.0020313
3.18	0.00198942
3.2	0.00194866
3.22	0.00190899
3.24	0.00187038
3.26	0.00183279
3.28	0.00179617
3.3	0.00176051
3.32	0.00172577
3.34	0.00169192
3.36	0.00165893
3.38	0.00162677
3.4	0.00159542
3.42	0.00156485
3.44	0.00153503
3.46	0.00150595
3.48	0.00147758
3.5	0.00144989
3.52	0.00142287
3.54	0.0013965
3.56	0.00137075
3.58	0.00134561
3.6	0.00132107
3.62	0.00129709
3.64	0.00127367
3.66	0.0012508
3.68	0.00122844
3.7	0.0012066
3.72	0.00118525
3.74	0.00116438
3.76	0.00114399
3.78	0.00112404
3.8	0.00110454
3.82	0.00108547
3.84	0.00106681
3.86	0.00104857
3.88	0.00103072
3.9	0.00101325
3.92	0.000996159
3.94	0.000979434
3.96	0.000963064
3.98	0.000947041
4	0.000931354
4.04	0.000900959
4.08	0.000871811
4.12	0.000843848
4.16	0.000817011
4.2	0.000791246
4.24	0.0007665
4.28	0.000742724
4.32	0.000719871
4.36	0.0006979
4.4	0.000676767
4.44	0.000656435
4.48	0.000636866
4.52	0.000618027
4.56	0.000599884
4.6	0.000582406
4.64	0.000565563
4.68	0.000549329
4.72	0.000533676
4.76	0.000518579
4.8	0.000504014
4.84	0.00048996
4.88	0.000476394
4.92	0.000463296
4.96	0.000450646
5	0.000438427
5.04	0.00042662
5.08	0.000415209
5.12	0.000404178
5.16	0.000393512
5.2	0.000383196
5.24	0.000373216
5.28	0.00036356
5.32	0.000354214
5.36	0.000345168
5.4	0.000336408
5.44	0.000327926
5.48	0.000319708
5.52	0.000311747
5.56	0.000304033
5.6	0.000296556
5.64	0.000289307
5.68	0.000282279
5.72	0.000275462
5.76	0.000268851
5.8	0.000262436
5.84	0.000256212
5.88	0.000250171
5.92	0.000244307
5.96	0.000238614
6	0.000233086
6.04	0.000227716
6.08	0.000222501
6.12	0.000217434
6.16	0.00021251
6.2	0.000207725
6.24	0.000203074
6.28	0.000198552
6.32	0.000194155
6.36	0.000189879
6.4	0.00018572
6.44	0.000181674
6.48	0.000177738
6.52	0.000173907
6.56	0.000170179
6.6	0.000166551
6.64	0.000163018
6.68	0.000159579
6.72	0.00015623
6.76	0.000152968
6.8	0.000149791
6.84	0.000146695
6.88	0.000143679
6.92	0.00014074
6.96	0.000137876
7	0.000135084
