c	norm
1.31	0.000335534
1.32	0.000338163
1.33	0.000340489
1.34	0.000342505
1.35	0.000344209
1.36	0.000345644
1.37	0.000346825
1.38	0.000347778
1.39	0.000348493
1.4	0.000349008
1.41	0.000349287
1.42	0.000349412
1.43	0.000349348
1.44	0.000349122
1.45	0.000348733
1.46	0.00034821
1.47	0.000347532
1.48	0.000346741
1.49	0.000345838
1.5	0.000344808
1.51	0.000343695
1.52	0.00034245
1.53	0.000341147
1.54	0.000339729
1.55	0.000338242
1.56	0.000336699
1.57	0.000335064
1.58	0.000333375
1.59	0.000331621
1.6	0.000329826
1.61	0.000327973
1.62	0.00032606
1.63	0.000324108
1.64	0.000322109
1.65	0.000320091
1.66	0.000318033
1.67	0.000315947
1.68	0.000313821
1.69	0.000311679
1.7	0.000309497
1.71	0.000307314
1.72	0.000305099
1.73	0.00030287
1.74	0.000300637
1.75	0.000298386
1.76	0.000296122
1.77	0.00029385
1.78	0.000291573
1.79	0.000289285
1.8	0.00028699
1.81	0.000284692
1.82	0.000282405
1.83	0.000280107
1.84	0.000277803
1.85	0.000275516
1.86	0.000273226
1.87	0.000270939
1.88	0.000268653
1.89	0.000266378
1.9	0.000264103
1.91	0.00026184
1.92	0.000259581
1.93	0.000257337
1.94	0.000255096
1.95	0.000252858
1.96	0.000250646
1.97	0.000248433
1.98	0.000246232
1.99	0.000244039
2	0.000241872
2.02	0.000237558
2.04	0.000233302
2.06	0.000229083
2.08	0.000224938
2.1	0.000220849
2.12	0.000216806
2.14	0.00021283
2.16	0.000208927
2.18	0.00020508
2.2	0.000201294
2.22	0.000197569
2.24	0.000193913
2.26	0.000190312
2.28	0.000186783
2.3	0.000183309
2.32	0.000179905
2.34	0.000176558
2.36	0.000173279
2.38	0.000170058
2.4	0.000166895
2.42	0.0001638
2.44	0.000160761
2.46	0.000157777
2.48	0.000154855
2.5	0.000151994
2.52	0.000149181
2.54	0.000146427
2.56	0.00014373
2.58	0.000141084
2.6	0.000138491
2.62	0.000135951
2.64	0.000133461
2.66	0.000131023
2.68	0.00012863
2.7	0.000126292
2.72	0.000123996
2.74	0.000121747
2.76	0.000119543
2.78	0.00011739
2.8	0.000115271
2.82	0.000113202
2.84	0.000111173
2.86	0.000109186
2.88	0.00010724
2.9	0.000105333
2.92	0.000103464
2.94	0.000101634
2.96	9.9841e-05
2.98	9.80839e-05
3	9.63636e-05
3.02	9.46782e-05
3.04	9.30253e-05
3.06	9.1405e-05
3.08	8.98199e-05
3.1	8.8266e-05
3.12	8.6743e-05
3.14	8.52504e-05
3.16	8.37869e-05
3.18	8.23541e-05
3.2	8.09517e-05
3.22	7.95769e-05
3.24	7.82256e-05
3.26	7.69057e-05
3.28	7.56088e-05
3.3	7.43399e-05
3.32	7.30956e-05
3.34	7.18763e-05
3.36	7.06808e-05
3.38	6.95093e-05
3.4	6.83578e-05
3.42	6.72321e-05
3.44	6.61263e-05
3.46	6.5044e-05
3.48	6.39815e-05
3.5	6.29385e-05
3.52	6.19169e-05
3.54	6.09174e-05
3.56	5.9934e-05
3.58	5.89714e-05
3.6	5.80268e-05
3.62	5.71006e-05
3.64	5.61903e-05
3.66	5.52997e-05
3.68	5.44241e-05
3.7	5.35648e-05
3.72	5.27245e-05
3.74	5.18977e-05
3.76	5.10872e-05
3.78	5.02918e-05
3.8	4.95108e-05
3.82	4.87455e-05
3.84	4.79926e-05
3.86	4.72557e-05
3.88	4.65322e-05
3.9	4.5821e-05
3.92	4.51237e-05
3.94	4.44389e-05
3.96	4.37672e-05
3.98	4.31063e-05
4	4.24588e-05
4.04	4.1198e-05
4.08	3.9982e-05
4.12	3.88095e-05
4.16	3.76781e-05
4.2	3.65869e-05
4.24	3.55343e-05
4.28	3.45184e-05
4.32	3.3537e-05
4.36	3.25898e-05
4.4	3.16744e-05
4.44	3.07917e-05
4.48	2.99378e-05
4.52	2.91128e-05
4.56	2.83151e-05
4.6	2.75442e-05
4.64	2.67996e-05
4.68	2.60788e-05
4.72	2.53812e-05
4.76	2.47071e-05
4.8	2.40546e-05
4.84	2.34226e-05
4.88	2.28113e-05
4.92	2.22193e-05
4.96	2.16462e-05
5	2.10915e-05
5.04	2.05535e-05
5.08	2.00329e-05
5.12	1.9528e-05
5.16	1.90387e-05
5.2	1.85643e-05
5.24	1.81046e-05
5.28	1.76589e-05
5.32	1.72268e-05
5.36	1.6807e-05
5.4	1.64003e-05
5.44	1.60055e-05
5.48	1.5622e-05
5.52	1.52504e-05
5.56	1.48894e-05
5.6	1.45381e-05
5.64	1.4198e-05
5.68	1.38673e-05
5.72	1.35462e-05
5.76	1.32341e-05
5.8	1.29308e-05
5.84	1.26362e-05
5.88	1.23498e-05
5.92	1.20712e-05
5.96	1.18006e-05
6	1.15372e-05
6.04	1.12813e-05
6.08	1.10323e-05
6.12	1.07899e-05
6.16	1.0554e-05
6.2	1.03245e-05
6.24	1.01013e-05
6.28	9.8842e-06
6.32	9.67264e-06
6.36	9.4664e-06
6.4	9.26611e-06
6.44	9.07049e-06
6.48	8.88038e-06
6.52	8.69505e-06
6.56	8.51454e-06
6.6	8.33832e-06
