c	norm
1.18	0.000537449
1.19	0.000564714
1.2	0.000590537
1.21	0.000613521
1.22	0.000635866
1.23	0.000656598
1.24	0.00067574
1.25	0.000692306
1.26	0.000710865
1.27	0.000728288
1.28	0.00074463
1.29	0.000759925
1.3	0.000774218
1.31	0.000787554
1.32	0.00079998
1.33	0.000811527
1.34	0.000822242
1.35	0.000832156
1.36	0.000841306
1.37	0.000849727
1.38	0.000857456
1.39	0.000864516
1.4	0.00087094
1.41	0.000876756
1.42	0.000881989
1.43	0.000886667
1.44	0.000890815
1.45	0.000894455
1.46	0.000897607
1.47	0.000900294
1.48	0.000902534
1.49	0.000904352
1.5	0.000905765
1.51	0.000906788
1.52	0.000907437
1.53	0.00090773
1.54	0.000907685
1.55	0.000907315
1.56	0.000906641
1.57	0.00090567
1.58	0.000904415
1.59	0.000902892
1.6	0.000901114
1.61	0.000899092
1.62	0.00089684
1.63	0.000894368
1.64	0.000891684
1.65	0.000888802
1.66	0.000885729
1.67	0.000882479
1.68	0.000879059
1.69	0.000875477
1.7	0.000871744
1.71	0.000867867
1.72	0.000863854
1.73	0.000859712
1.74	0.000855453
1.75	0.000851079
1.76	0.000846598
1.77	0.000842017
1.78	0.000837342
1.79	0.00083258
1.8	0.000827738
1.81	0.00082282
1.82	0.000817832
1.83	0.000812777
1.84	0.000807663
1.85	0.000802497
1.86	0.000797276
1.87	0.00079201
1.88	0.000786702
1.89	0.000781358
1.9	0.000775977
1.91	0.000770566
1.92	0.000765131
1.93	0.000759671
1.94	0.00075419
1.95	0.000748695
1.96	0.000743183
1.97	0.000737661
1.98	0.00073213
1.99	0.000726594
2	0.000721055
2.02	0.000709974
2.04	0.000698909
2.06	0.000687871
2.08	0.000676879
2.1	0.000665943
2.12	0.000655076
2.14	0.000644288
2.16	0.000633588
2.18	0.000622986
2.2	0.00061249
2.22	0.000602106
2.24	0.000591836
2.26	0.00058169
2.28	0.000571671
2.3	0.000561781
2.32	0.000552026
2.34	0.000542408
2.36	0.000532926
2.38	0.000523587
2.4	0.000514388
2.42	0.000505331
2.44	0.00049642
2.46	0.00048765
2.48	0.000479024
2.5	0.000470543
2.52	0.000462206
2.54	0.000454011
2.56	0.000445956
2.58	0.000438045
2.6	0.000430273
2.62	0.00042264
2.64	0.000415145
2.66	0.000407785
2.68	0.00040056
2.7	0.000393469
2.72	0.000386508
2.74	0.000379678
2.76	0.000372975
2.78	0.000366398
2.8	0.000359946
2.82	0.000353615
2.84	0.000347406
2.86	0.000341315
2.88	0.00033534
2.9	0.00032948
2.92	0.000323733
2.94	0.000318096
2.96	0.000312569
2.98	0.000307148
3	0.000301832
3.02	0.00029662
3.04	0.000291508
3.06	0.000286496
3.08	0.00028158
3.1	0.000276761
3.12	0.000272035
3.14	0.000267401
3.16	0.000262857
3.18	0.000258402
3.2	0.000254032
3.22	0.000249748
3.24	0.000245547
3.26	0.000241427
3.28	0.000237387
3.3	0.000233426
3.32	0.000229541
3.34	0.000225731
3.36	0.000221995
3.38	0.00021833
3.4	0.000214737
3.42	0.000211211
3.44	0.000207754
3.46	0.000204364
3.48	0.000201038
3.5	0.000197775
3.52	0.000194576
3.54	0.000191437
3.56	0.000188357
3.58	0.000185336
3.6	0.000182372
3.62	0.000179464
3.64	0.000176611
3.66	0.000173813
3.68	0.000171066
3.7	0.000168371
3.72	0.000165726
3.74	0.000163131
3.76	0.000160584
3.78	0.000158085
3.8	0.000155632
3.82	0.000153224
3.84	0.000150861
3.86	0.000148541
3.88	0.000146264
3.9	0.000144029
3.92	0.000141835
3.94	0.000139681
3.96	0.000137565
3.98	0.000135489
4	0.00013345
4.04	0.000129482
4.08	0.000125655
4.12	0.000121964
4.16	0.000118403
4.2	0.000114968
4.24	0.000111652
4.28	0.000108452
4.32	0.000105362
4.36	0.000102379
4.4	9.94971e-05
4.44	9.67136e-05
4.48	9.40244e-05
4.52	9.14258e-05
4.56	8.89144e-05
4.6	8.64864e-05
4.64	8.41388e-05
4.68	8.18687e-05
4.72	7.9673e-05
4.76	7.75488e-05
4.8	7.54936e-05
4.84	7.35046e-05
4.88	7.15793e-05
4.92	6.97155e-05
4.96	6.7911e-05
5	6.61632e-05
5.04	6.44704e-05
5.08	6.28306e-05
5.12	6.12413e-05
5.16	5.97014e-05
5.2	5.82087e-05
5.24	5.67619e-05
5.28	5.53587e-05
5.32	5.3998e-05
5.36	5.26782e-05
5.4	5.13981e-05
5.44	5.0156e-05
5.48	4.89506e-05
5.52	4.77807e-05
5.56	4.6645e-05
5.6	4.55426e-05
5.64	4.4472e-05
5.68	4.34323e-05
5.72	4.24224e-05
5.76	4.14413e-05
5.8	4.04881e-05
5.84	3.95618e-05
5.88	3.86615e-05
5.92	3.77866e-05
5.96	3.69358e-05
6	3.61085e-05
6.04	3.5304e-05
6.08	3.45217e-05
6.12	3.37606e-05
6.16	3.30201e-05
6.2	3.22998e-05
6.24	3.15986e-05
6.28	3.09162e-05
6.32	3.0252e-05
6.36	2.96054e-05
6.4	2.89757e-05
6.44	2.83625e-05
6.48	2.77654e-05
6.52	2.71837e-05
6.56	2.66171e-05
6.6	2.6065e-05
6.64	2.5527e-05
6.68	2.50027e-05
6.72	2.44917e-05
6.76	2.39936e-05
6.8	2.35079e-05
6.84	2.30344e-05
6.88	2.25727e-05
6.92	2.21224e-05
6.96	2.16831e-05
7	2.12547e-05
